Total Node Running Coins: 80000000
Total Ambassador Coins: 1614168
Total Quest Coins: 1680287
Total of All Tokens: 83294455
+-------------------------------------------------------+--------------+------------+-------+---------------+--------------+------------+
| Address                                               | Node Running | Ambassador | Quest | Initial Rolls | Total Tokens | Percentage |
| AU1ssnxt8gPKyu5M7Qqr9fwwHrVXnrdiPMueXA4RaFAsJYFuoXvH  |        10956 |          0 |     0 |     False     |        10956 |    0.0132% |
| AU12geBxFNQaAJGdtvuTVDaoEF48Gf5XkpzyKTBAZLU92FDeQ1SAH |        10956 |          0 |     0 |     False     |        10956 |    0.0132% |
| AU16WyqxZfrN8KUv98kLvJ8yVCAxhAycyV9j83wARmSxgrb3q5X9  |        10954 |          0 |     0 |     False     |        10954 |    0.0132% |
| AU12RjTe41dobAF4orrsk239sXYaghQyKMMcpwQwm4q4p8952svHk |        10953 |          0 |     0 |     False     |        10953 |    0.0132% |
| AU1y4z4Cz5geWhZgWG8dfDfZ3WN9VTEcpaSp3jvwYfYjZRtp5cFK  |        10942 |          0 |     0 |     False     |        10942 |    0.0131% |
| AU1Ttbb4uEek2P4ACfn7nupefyzj7Kgj5BEJgu1CWN8fdA6DCpg8  |        10942 |          0 |     0 |     False     |        10942 |    0.0131% |
| AU12j2SkPi74XoVtZEQay9hHcGE1JRDU824x7DSTMs3uHd3UkJK1i |        10941 |          0 |     0 |     False     |        10941 |    0.0131% |
| AU12rusCULVcxTMTD4UFD6PxarcByPW1BqqaZVkx2oT3azedCj63j |        10843 |          0 |    94 |     False     |        10937 |    0.0131% |
| AU1By5BHSxU6Sn1CqrE58azsM2rHrq27Zngw3CzvcveWaCBYcSjc  |        10798 |          0 |   137 |     False     |        10936 |    0.0131% |
| AU12dtcWX8gPoJt2oS5x5RN4BrTwF7j5CQiJ9JzAEfPKCVRLmMtHo |        10933 |          0 |     0 |     False     |        10933 |    0.0131% |
| AU1LJH3xwPU5ScnvkshkddRnvFuQwYGfkCnbRnTNinnogAyCzsXA  |        10867 |          0 |    64 |     False     |        10931 |    0.0131% |
| AU12rU5e4N5pmjREqhaytfdMLEP8NusgirqSowcLqoVEewkxpJzA8 |        10931 |          0 |     0 |     False     |        10931 |    0.0131% |
| AU12osv1pVRkW6nRjQzPpAenS4CTiwfuswHLmH8bNRAxf1FdJcJed |        10931 |          0 |     0 |     False     |        10931 |    0.0131% |
| AU1tW26bDYt841TcDta7VPiwfHtpyBG1c8A3SkFa4jsQb4As7acx  |        10820 |          0 |   110 |     False     |        10930 |    0.0131% |
| AU1kgm9D7C3wNX7xzk3j6JGg8EiuaePQvgLAVN29GVk5fQW2e9AR  |        10929 |          0 |     0 |     False     |        10929 |    0.0131% |
| AU1ZX7hsyzBe12RnbPrCfQsK29BRHHuRMitY5QPbWHzwRH1RDJpE  |        10920 |          0 |     0 |     False     |        10920 |    0.0131% |
| AU125ZKmkHaY9S4oHQRmwakxtyaM5MDzAPjWEZxaVs9pK21baozQi |        10914 |          0 |     0 |     False     |        10914 |    0.0131% |
| AU122csiwrVZhrmt8aJPZN8wedfNCvQL9uapm18SpFUAb2DZpU4cL |        10908 |          0 |     0 |     False     |        10908 |    0.0131% |
| AU12RaJDos1LuNyukby2eabYJBKpx5pQDCUtxBhUyuEXy3hBgb73Q |        10906 |          0 |     0 |     False     |        10906 |    0.0131% |
| AU12pttAsVFqH3pqm4FmHYVSK5hLrqYAyxfWL8MidTTqGyCsydtba |        10902 |          0 |     0 |     False     |        10902 |    0.0131% |
| AU1Fqr7o7ZA8mzSvRMY1SFr6P3fbxnjmUiLCKKQvmCWExFbcWkPR  |        10899 |          0 |     0 |     False     |        10899 |    0.0131% |
| AU12t13CyTfvWjvcde4KJNJHBC4y1VnLfvCsvhPofhwx6HCYyqd46 |        10896 |          0 |     0 |     False     |        10896 |    0.0131% |
| AU12FErnT3bnxTM5TzqkupqVF3auEEdoZLpw5BmCAF7GwLcWHLyLx |        10894 |          0 |     0 |     False     |        10894 |    0.0131% |
| AU12DZpdpEh8cuxPriL181qFcRsWtFZAuC5qErY4v3BaM4889zka  |        10894 |          0 |     0 |     False     |        10894 |    0.0131% |
| AU12X4aHa9eUyieehCJ1Fe4qPqTyTfGNoBhm1AGj4diyZoTN2FKoa |        10893 |          0 |     0 |     False     |        10893 |    0.0131% |
| AU1LphTnpEhUFcX286VncRjL6A2bGt7C2wP4323w2nerujQJsNLG  |        10881 |          0 |     0 |     False     |        10881 |    0.0131% |
| AU1rWywL2HQFPAWj3MpNPNM6A8gGUQGJRhnScisjz4kQ2DFgtVr6  |        10879 |          0 |     0 |     False     |        10879 |    0.0131% |
| AU1Wx22Wz8r5j8Kw3SDDyYAZugCP2VSsFiX5uFbrN1RUset1RPVN  |        10815 |          0 |    64 |     False     |        10879 |    0.0131% |
| AU1mVDYNjU8txV62ovsLKBzzmBoRGxm2bJmWSyGbNU5oeKsuB2Yv  |        10877 |          0 |     0 |     False     |        10877 |    0.0131% |
| AU12WSMjcQAxZtZRXoAz8zL9kB4uGhezfUSKmgh7fawRDtTPum2EJ |        10876 |          0 |     0 |     False     |        10876 |    0.0131% |
| AU1jEjYvudKFZroERDkYikVYBsvfMEaop2auLMdkDdTfRPPKSJdr  |        10874 |          0 |     0 |     False     |        10874 |    0.0131% |
| AU12rwunERGg8NLP2arQG9b2tAqC2nFqp4BJY2529BsJgRvD8i4z5 |        10674 |          0 |   200 |     False     |        10874 |    0.0131% |
| AU1ugzpf5wbzoyjzb3pkqW2TzvSCEYKm6eoWLHoFAVWnfEouCfoQ  |        10873 |          0 |     0 |     False     |        10873 |    0.0131% |
| AU128MUqPMxeU5VrhVLwjqN5Ncmt6fSJDWubcKbuvxP22PL9atPfW |        10873 |          0 |     0 |     False     |        10873 |    0.0131% |
| AU12YfGeDMYhrgZN5L3xynbEzLsfzYAjDhkqbsfpkzUyLCUwNdHFg |        10869 |          0 |     0 |     False     |        10869 |    0.0130% |
| AU12j77nLYzzEErbX5zdDBzKjXonJGxa8PmnPq9CbR7ZybLDHSAEd |        10866 |          0 |     0 |     False     |        10866 |    0.0130% |
| AU12cTyhLTrVJ6JN781BPUoePdnNZ6cmXTKVX4jiG6HZ3Yj7LF9vb |        10866 |          0 |     0 |     False     |        10866 |    0.0130% |
| AU12Dv3QTq46QYCQyiSyjKMeG2G4N72HvbmsbhYiypiMxXXNMnYpj |        10864 |          0 |     0 |     False     |        10864 |    0.0130% |
| AU1EsVVSoqJCJdVuYNKdwVhbpsGe1d6reUiQiEAPMgQzeJnBN7te  |        10860 |          0 |     0 |     False     |        10860 |    0.0130% |
| AU1q7JoKVdnqzthVBfchxaobiW8LcpihS398xiTJT1TkafA38BUV  |        10859 |          0 |     0 |     False     |        10859 |    0.0130% |
| AU1hdqNMViKezHdHxxXh3Dw6ro4Njzgscik4toaMwo1kdLRhWkWy  |        10858 |          0 |     0 |     False     |        10858 |    0.0130% |
| AU12FXNWWpaAGmshUi7mMLYMcMfCa9ceLiQGhGeYt2pPJxerq6KGx |        10854 |          0 |     0 |     False     |        10854 |    0.0130% |
| AU1Qb6FN32oefJAkc8cgeptBKq21vNM1gCSyQA3PBmMpbNb5hJtF  |        10850 |          0 |     0 |     False     |        10850 |    0.0130% |
| AU128jAu1uHk9JHJ4yb5wShJSP6hHFYoK3v2YVWv9v4qtaLYVSa9i |        10850 |          0 |     0 |     False     |        10850 |    0.0130% |
| AU12MYxYAVE5C2Vsd6G3wWYL3yWJZirEqGvWA54HX6ouGWqiYxae8 |        10848 |          0 |     0 |     False     |        10848 |    0.0130% |
| AU129P7SBfsRBE643SRr7SE4MimnaowdFUvb6dLe4AMrTrYnWEKck |        10848 |          0 |     0 |     False     |        10848 |    0.0130% |
| AU12w96GsogGHjAEd3JRbDMeJGFvtq9Z47sL19DVm1xmHRzaVvmSw |        10681 |          0 |   162 |     False     |        10843 |    0.0130% |
| AU12dv5odCcrPvgws4Lk9ZxiT7hxg38UdWwRxf8kQnzUHTw31XbaN |        10837 |          0 |     0 |     False     |        10837 |    0.0130% |
| AU1S6zGZ94W9qaQoh5d6HU1B6Mss96aSCJ8ERjrnipaC5k9WBXxC  |        10833 |          0 |     0 |     False     |        10833 |    0.0130% |
| AU1i9bBYSU9S7UKxpCuVQGpre7RWW7YCPEDZqf7Mez9hEG7XFRD2  |        10670 |          0 |   162 |     False     |        10832 |    0.0130% |
| AU12wdiduZCJMsGFCeKTcsPB3QKe3b3b23Ra2neVt3WSuJykc3f1F |        10831 |          0 |     0 |     False     |        10831 |    0.0130% |
| AU1s5ioAPMHLRqTMJEVRLSwb59pSQU89coicRNow1Pzgh9fuBZay  |        10830 |          0 |     0 |      True     |        10830 |    0.0130% |
| AU1yZ4qUQAFmNG46SDLLM3MgtFV2fe3sQGba6Cy9uJMzAPNuMfvV  |        10829 |          0 |     0 |     False     |        10829 |    0.0130% |
| AU12i3f5438rUtLNektsVL3txCeuZaRmBoW9Yoxgphi2yVnWEN2QN |        10829 |          0 |     0 |     False     |        10829 |    0.0130% |
| AU12eUspJwNShDJM5RkdYZRY1Dc4rPbRxTEgrb1VxfjKUbhk3vDA5 |        10824 |          0 |     0 |     False     |        10824 |    0.0130% |
| AU12nFihpoS7CzjqxZTc7AqPPVyJfEHL21pqxhdt6y8SvsU791TMM |        10684 |          0 |   137 |     False     |        10822 |    0.0130% |
| AU1GiiuaZ8njNWD1KkNED5Ruo8MBg2cBWSdvZT8cQtaZvz3QBg7v  |        10820 |          0 |     0 |     False     |        10820 |    0.0130% |
| AU12iZuecqKdvmz5zF4gwgyDCaikvCJw8ajaMDTusMNywVDBFXcRT |        10815 |          0 |     0 |     False     |        10815 |    0.0130% |
| AU1pj3yUHycLW6K9qH9Mdf3Gp4NBUYHmb1mJLioyZKWbGRvgSTdA  |        10812 |          0 |     0 |     False     |        10812 |    0.0130% |
| AU126ueNkEzZs6HiQDPgg8Zt3nKpdMLeMAUQUXuKnhP9m2kw1q5se |        10812 |          0 |     0 |     False     |        10812 |    0.0130% |
| AU12ZbSjd53JNdLZmsVarDFPocaPTMeqjpjXyNtPc3NWfYM332PbG |        10811 |          0 |     0 |     False     |        10811 |    0.0130% |
| AU1sSUdp9aFRDgWUqCdNfKTfMbV9C4ZPFUn3kfLAF44cyarzg9vV  |        10746 |          0 |    64 |     False     |        10810 |    0.0130% |
| AU1W2mUQHqyw4EVkGr4B35QzJLMsrR1H8foCmwT6gE42iYDhk7mQ  |        10647 |          0 |   163 |     False     |        10810 |    0.0130% |
| AU1VPnJ28QUrso2kgAo67hY772D2nbuXea5pMaGbFUiEHZvGrbxe  |        10807 |          0 |     0 |     False     |        10807 |    0.0130% |
| AU12MXRZeHrwtBBSjjJW4E9YV3oYkKUgv3uRiMfSrBBV3PH832iGd |        10806 |          0 |     0 |     False     |        10806 |    0.0130% |
| AU17rfKj3RFit4MmC3iWcESBavyBXj2W4THVyFqriBGz3BB9LnAH  |        10804 |          0 |     0 |     False     |        10804 |    0.0130% |
| AU13R4AQ4Jpa7js9DX6EzUg8SUTJuQ1PnG4Q3Mu46LjxLf6ud4WB  |        10799 |          0 |     0 |     False     |        10799 |    0.0130% |
| AU127Z7KeeDFhMFp8QhJRjuVUAaVmoc9w3ou4agu4L8AmDg736edF |        10688 |          0 |   111 |      True     |        10799 |    0.0130% |
| AU1Hjh3VKMGCZWSRpE6MncWG4HLMuNuJhGK3F1199bjB9hxyhfd1  |        10798 |          0 |     0 |     False     |        10798 |    0.0130% |
| AU12RpfqHPXCytyEHoPt5JddQdNHqp3U21TnLFiePRaJTxEzUFVVy |        10692 |          0 |   105 |     False     |        10797 |    0.0130% |
| AU1BReHrrBJrv6ZKWfQXBXtT2gUBG8ipFCKDMdhhuRs75dXCJW2o  |        10731 |          0 |    64 |     False     |        10795 |    0.0130% |
| AU12fsLdxhmZR18Xf21eQ3wQLS7tV3m27qD91JGnsKkRAbdMnhHEf |        10792 |          0 |     0 |     False     |        10792 |    0.0130% |
| AU12ce9Scd2GrYYuGjy8erdB6byp6rPYDx8MGu7taxaP9fEE3bsuH |        10792 |          0 |     0 |     False     |        10792 |    0.0130% |
| AU12bJ2UDNQUS6JdJNoCxDc9CwHSw6dr42nu23GTH2gBYRxdFggYZ |        10791 |          0 |     0 |      True     |        10791 |    0.0130% |
| AU1wy4Aq5DgAd5dXi5TovSZ8AooJERU6wopxXemqtrFVJY17vrif  |        10790 |          0 |     0 |     False     |        10790 |    0.0130% |
| AU12P1RhGNFwv7w93qoajNmXrjFW3er9FHf8yevFchQjQva595tAC |        10720 |          0 |    63 |     False     |        10782 |    0.0129% |
| AU1ArbJ47pnwofyHd1su3hM5rLCX4ed5LmB9hQyr6i4ix3u76uFR  |        10779 |          0 |     0 |     False     |        10779 |    0.0129% |
| AU11QtW6wwbqncfTfLkUiSUgAX9SFuN6Y5LVjbCEBmAtonQACBxk  |        10779 |          0 |     0 |     False     |        10779 |    0.0129% |
| AU12TGkYSv4ompus3yv3hRo5WiJJyoTQRLPmYWm5csRzDuFs9qVF1 |        10640 |          0 |   129 |      True     |        10769 |    0.0129% |
| AU1eUXm3KXhTYPJYNPp2B3sKBxVsVrFK8SQY73YLanTjxKb4DG2h  |        10768 |          0 |     0 |     False     |        10768 |    0.0129% |
| AU12LJw5en4jDtZH8sbjizxgeFaSz6KeoroTUHkbm9AcisyExmNzv |        10768 |          0 |     0 |     False     |        10768 |    0.0129% |
| AU1baXZhKwzD8jB1BxfQ55xGxvusSXMYYqjbUu2aoVTLftJwrJXX  |        10765 |          0 |     0 |      True     |        10765 |    0.0129% |
| AU1r2R6e6G6HXEjJ1aocbNbcwNKDUk84jg1TWZrCXTfJgfCjVxkL  |        10762 |          0 |     0 |     False     |        10762 |    0.0129% |
| AU1kEZ5rJZvcEB84BSARrUE77GoRBzay6fHgovVSSdquK684RXDu  |        10762 |          0 |     0 |     False     |        10762 |    0.0129% |
| AU181vYo1B2nUd6KECLYPSL25DG9M7PUHVNRrVTy1XtDL5Kd74Vo  |        10762 |          0 |     0 |     False     |        10762 |    0.0129% |
| AU148tDAg1fvByeoQ9DUs1v1s5ga33ZDfqHGKUKiRtdGqkVaq5j7  |        10760 |          0 |     0 |     False     |        10760 |    0.0129% |
| AU1RqLHPaNv6k3End6Wo8bPRYFRoimuE39dKcCZHRBMFczaHPPLp  |        10758 |          0 |     0 |     False     |        10758 |    0.0129% |
| AU12XwRaU8fRVwnzm1mLeNRH5RtgoTD6VyQWiyeTLucGt4iAgPwNj |        10758 |          0 |     0 |     False     |        10758 |    0.0129% |
| AU12Pw6pznMYM16xPSvDJp3tyVEg6rZVpWJu6GtV7ZQnDREVyTNPt |        10757 |          0 |     0 |     False     |        10757 |    0.0129% |
| AU12DRXKGnspnZzC9K9Dm8CtjWtZF7pfjavad4ebQTLwfCpujZad1 |        10750 |          0 |     0 |      True     |        10750 |    0.0129% |
| AU12UDGoftfzBWt6vtDvLfDAtz6YAUWoj7HjXPHhn3upaDZBawSHW |        10631 |          0 |   116 |     False     |        10747 |    0.0129% |
| AU18J9xuN1PMox97GGtiab5j5HP2N7W65vpSMYos8Wq7i5ZFcS7z  |        10741 |          0 |     0 |      True     |        10741 |    0.0129% |
| AU1PnN7JFcByxgP4E4NBhVdxqHzNKoq9sR7Ed4hQPP674fQzgCbw  |        10740 |          0 |     0 |     False     |        10740 |    0.0129% |
| AU12oPyH73kLiPvV9BnxpFYicq5w8jDsNMK4SMXzSJt4hc6GJ47WK |        10734 |          0 |     0 |     False     |        10734 |    0.0129% |
| AU12oefMF7L4FGjWb9fyhWDM7WuLxuKbGJikv9sy2kJ4d7xoXHpPr |        10732 |          0 |     0 |     False     |        10732 |    0.0129% |
| AU1rYJK9bArvL8EGkiX3LSnQE5MgmABuWsk4dBq7Kf5yuDM4bpLQ  |        10684 |          0 |    48 |     False     |        10731 |    0.0129% |
| AU12WFeE3QCwzcjY8xWJ3yxXfCo5ydnaC8bMhY7bH39F2UYKx3LXQ |        10730 |          0 |     0 |     False     |        10730 |    0.0129% |
| AU12mZC4pLaAobCYFAHn5svkQBp8gwN2aAypAdke2aCLTNUQNGhjP |        10727 |          0 |     0 |     False     |        10727 |    0.0129% |
| AU12DZoXEW2oUoA8smni7fiUWSotwojDLUbncPMdMMBjNjPiGqgr9 |        10622 |          0 |   106 |      True     |        10727 |    0.0129% |
| AU1iBSF5TVW8eMAF3gSnNDQPvz4Ynbt7bwUADAFTtx1HzR28QSMm  |        10646 |          0 |    81 |      True     |        10726 |    0.0129% |
| AU1jt1Ej15JP59unWR6uShuoYAeuKB4bC2Bc1iNzYxThk7YjFuXH  |        10725 |          0 |     0 |     False     |        10725 |    0.0129% |
| AU12wXokccseVzVoNjfVzNPrtQk6nWoCw3XgcXGA8co3r3BUA9YGb |        10720 |          0 |     0 |     False     |        10720 |    0.0129% |
| AU12c8y8JPgWv82Pzm3MQfyqJezATDX2edk58k92sJVB84pR8Pkz5 |        10716 |          0 |     0 |     False     |        10716 |    0.0129% |
| AU12fbC2UNjyAx9QjLco4rmZH1GAej566u4eZdX4H6HsHh7WGauy1 |        10715 |          0 |     0 |     False     |        10715 |    0.0129% |
| AU12a9vc4XaDZG7nB2iTBhCPA5TipqN3r8D1qsNAutXs5tYpxTBXc |        10715 |          0 |     0 |     False     |        10715 |    0.0129% |
| AU12m2bMn4xxPVLNZ45NGYFyrfG2DKQhX167VTwgS7UC7Mb7eFtjQ |        10710 |          0 |     0 |     False     |        10710 |    0.0129% |
| AU1YsthUdimeXFNiqv165wQ6Y5soCEA82Jg2BtSDFuDA4oobdJNw  |        10707 |          0 |     0 |     False     |        10707 |    0.0129% |
| AU12mXL5CiRQTTcnTZu766CXgxQL1pYFFqQ6mjqbghccYFstgvtkt |        10705 |          0 |     0 |     False     |        10705 |    0.0129% |
| AU1fSaAGiP3bpUdTyzSZswhgfKektDNMKR8fzUVoLmBrPWDx3f5m  |        10594 |          0 |   108 |     False     |        10701 |    0.0128% |
| AU124ZXKd9vCbwthQDWXtMLS4RAoHoNfNT3HGDn7iPZAanymUwPEQ |        10701 |          0 |     0 |     False     |        10701 |    0.0128% |
| AU19x16A7nQmTbgzLfgFCDVYtao8rxsnCjCgSE4cH4j8hkZf6ViN  |        10700 |          0 |     0 |     False     |        10700 |    0.0128% |
| AU12Jv8GJvKZy3r7kdHSbGjrafVtYAMghZ7M47W9EZMrSwoDMFmt1 |        10696 |          0 |     0 |     False     |        10696 |    0.0128% |
| AU1HXDT9SRixWYS1oXAhmopfKnzhBjZSGY7WEyaNWc5rJkxoZ1mN  |        10693 |          0 |     0 |     False     |        10693 |    0.0128% |
| AU1EEdVWAVcBt75D8rb2aGD8fCdyzFxtMMKA7R8qvnbTbE3a4RxM  |        10693 |          0 |     0 |     False     |        10693 |    0.0128% |
| AU1ZfdovuRxwFMiPUqARGDswC99QxJSESY54t7844tyiUQWhB9Zi  |        10691 |          0 |     0 |     False     |        10691 |    0.0128% |
| AU1n189iyfKkcyTn7TqibP3caTAZQG9wisbLuTghKo2Dtmrk3DTj  |        10686 |          0 |     0 |     False     |        10686 |    0.0128% |
| AU1QgKi7Ct5C5YTu38PETnGbChtrT6Qy9UQLSwd6xLpSv2v4525Z  |        10678 |          0 |     0 |     False     |        10678 |    0.0128% |
| AU1pWR8qbeW3XW3WSMqanfewcTMqtfMBUFb9wioyz5UEnewjR1wv  |        10523 |          0 |   150 |     False     |        10673 |    0.0128% |
| AU128427SLnZr8CW6wEQZYmxtRykzXbQz59DXc43ZfcEkjxnPkFJG |        10502 |          0 |   170 |     False     |        10671 |    0.0128% |
| AU1a9sXWbtMU6fyr9h7fprtmY6rdeRppW2z12ZMCEmgCzMr5N81U  |        10669 |          0 |     0 |     False     |        10669 |    0.0128% |
| AU1daBDqurvtLWm8feFVueFL7tFrBreEqe61uNpdB3ArPcbQBc7t  |        10666 |          0 |     0 |     False     |        10666 |    0.0128% |
| AU1zYpfNxES2YFzmAQW7gc4r5XDdUbLZUR6Syk3Udt2zNYJCTXQU  |        10664 |          0 |     0 |     False     |        10664 |    0.0128% |
| AU1Z9ddb5LtpiUUSRN6VJauFHkLVT7Fus2z8H5bDa8NNKLPGMVfU  |        10662 |          0 |     0 |     False     |        10662 |    0.0128% |
| AU12MreVoy8e2T8oUTu1QE1RuHp9pNy8N6vmWvmgAmigpS8M3Xksj |        10661 |          0 |     0 |     False     |        10661 |    0.0128% |
| AU12NtQua2vsEYEHCAX8H5Np1D2bTEECDczV4tQWru4bkbBehKMJu |        10660 |          0 |     0 |     False     |        10660 |    0.0128% |
| AU12MRGmSeNgBmNcGpFWETNRhNrR3ZBugmeaYVoiLWFBncH4GRx8z |        10660 |          0 |     0 |     False     |        10660 |    0.0128% |
| AU12Y7Ve2ahks4bGpUz6QXjy8A52ypbE3htznP5iB4botBknMscdR |        10653 |          0 |     0 |     False     |        10653 |    0.0128% |
| AU12Y7xAbz8DHwegRKXDMbUkuaFdbCpkLG7PZXhC2ZLDUnTWTimT4 |        10645 |          0 |     0 |     False     |        10645 |    0.0128% |
| AU12Tn2mqb7EABbQwaxarkLU5L4qiHx7XQ9UDarxJrFxf2N67C5Kz |        10643 |          0 |     0 |     False     |        10643 |    0.0128% |
| AU12EdhSKNy35YhufpdRMTjJcsgn5EC7awC8UnNTjuECpJoELHEow |        10642 |          0 |     0 |     False     |        10642 |    0.0128% |
| AU1XniDrvAZn8JjbZrsTuKoLp8qN6HLMmnJ2mn7DVYXScq71ZKAP  |        10638 |          0 |     0 |     False     |        10638 |    0.0128% |
| AU1rtuTjuBcp196yyvyJ9b3T9mTn2x69JhtqR2ZGiZurvb9ggGYT  |        10635 |          0 |     0 |     False     |        10635 |    0.0128% |
| AU1aYNQykazsc51HLm8trfqiSwuT8EgKyxZ7BMaqE3jvafAHnS6V  |        10635 |          0 |     0 |     False     |        10635 |    0.0128% |
| AU1jsUmaSAMrsmsTmGpsYDKkugoHg7vWuzfYnkNrTyejRMYugV5E  |        10634 |          0 |     0 |     False     |        10634 |    0.0128% |
| AU1ggoipkX42VHzaHBa7HRin5GjRT8YHADLSGejtiP9rxGmpEKKP  |        10629 |          0 |     0 |     False     |        10629 |    0.0128% |
| AU12Cr1hbwA5eG76X8GEXggjxKWX4Ea9YRRoxUAXGiP8oSVZiN77X |        10627 |          0 |     0 |     False     |        10627 |    0.0128% |
| AU12mtmYX82wyRhgeoQPZmQ9kxR9b894qQuaP5X69UvcAdnDuWxnX |        10626 |          0 |     0 |      True     |        10626 |    0.0128% |
| AU12XX8DXoim2w6LsUXaDLfXbS3dwwrdZMgA48BTrAKw5QTumCH3j |        10626 |          0 |     0 |     False     |        10626 |    0.0128% |
| AU1piWVMHLUyWc9M3BUnbPEK6tETH9YwgxSmBCh1MkX8egRyrTyF  |        10508 |          0 |   116 |     False     |        10624 |    0.0128% |
| AU12jqGJqA1itMtobTSH93n1QWawk1iDc8qsrGGt8QUmBtPahvmBa |        10624 |          0 |     0 |     False     |        10624 |    0.0128% |
| AU1wcrJHMc17asswTDdUCBSRJawQbxGazro6Kpa8sVjZhaGwV2TJ  |        10621 |          0 |     0 |     False     |        10621 |    0.0128% |
| AU1uNqsiaQpVuRkuwRgXqak17Je4dWKNYXUXnVvhowT7H1LscZET  |        10523 |          0 |    97 |     False     |        10620 |    0.0128% |
| AU12pzvACbN495Lp8Af5dM3oCf2Gp5eUaqYHJy3gmjUHdN57S7oNF |        10618 |          0 |     0 |     False     |        10618 |    0.0127% |
| AU124yAM95AHBWgzg4Hn1HkCQFRZKVZwHs2jKFm2x2c7X6ETd38fq |        10568 |          0 |    47 |     False     |        10614 |    0.0127% |
| AU12Gp5Fmgttr2vtmv9onaYzjUtziPHTGgwktD1GQUgvuPNfNpTb  |        10607 |          0 |     0 |     False     |        10607 |    0.0127% |
| AU1EwDYVhNHN9eMcw3fahKkebE3J8muyzS5zW6fsSX1EERTrYK4b  |        10605 |          0 |     0 |     False     |        10605 |    0.0127% |
| AU14ABEAcaD6MPxu2eXH3KK7iQKkVB3nbsNK8LCt6HagNDX88JQE  |        10495 |          0 |   110 |     False     |        10604 |    0.0127% |
| AU12E26VMsqCNuR9YFDrUFx1JxJXEHtXJdDU1fRJ6zu4BfnskC56e |        10603 |          0 |     0 |     False     |        10603 |    0.0127% |
| AU12onM7izeGc2Q2HCip5Cigpiiieccv8ZyE4VRqwmrwPFUp27Xdg |        10592 |          0 |     0 |     False     |        10592 |    0.0127% |
| AU12Nhus5jyVue6zdwDmoZFUsG1TwVXLMQ9MFRdX4JtAWZ7XCgwZ8 |        10585 |          0 |     0 |     False     |        10585 |    0.0127% |
| AU1bWZ99K9Ti2EXqqWiAzdS3MiTLDnugmcPcWuKCAMRif3mCfxMo  |        10582 |          0 |     0 |     False     |        10582 |    0.0127% |
| AU1MrLseerMNF8BVNxkHdGtkcUAKrtwULfkmm2AX3JMuTK2jAS8S  |        10500 |          0 |    79 |      True     |        10580 |    0.0127% |
| AU14WKYHY6xkS9wqQZiBgMQnBaHZ35rUDZSAGyJobuNFuV5n3qwh  |        10579 |          0 |     0 |     False     |        10579 |    0.0127% |
| AU12MzcvK15bCvPSnBMEe1sa1Q4yugYUtkHG5SsPnXR3LBhVDPES9 |        10572 |          0 |     0 |     False     |        10572 |    0.0127% |
| AU1pAsd82HahGH79itbdY4w6dqLp5FP1ShFn4DipRoPMxCceY4YB  |        10570 |          0 |     0 |     False     |        10570 |    0.0127% |
| AU12n2WMhPpMnTfStJaJnA1bSZs9EVBKURTcBoeKXTUA5osrWPPgY |        10566 |          0 |     0 |     False     |        10566 |    0.0127% |
| AU12CtA62QztrihRuayt58H3k9aNK8BJuarqbwd7nhYh38tjuLuSz |        10565 |          0 |     0 |     False     |        10565 |    0.0127% |
| AU12aLuBGeHhrqe9MdbBU4BARgHhs46ibgHbzzWexCsk7jM2hasEk |        10560 |          0 |     0 |     False     |        10560 |    0.0127% |
